#CHROM	POS	data/sample033-romero/alignment.bam
JN801476.1	859	21033
JN801476.1	860	21179
JN801476.1	861	21074
JN801476.1	862	21080
JN801476.1	863	20971
JN801476.1	864	20855
JN801476.1	865	20828
JN801476.1	866	20970
JN801476.1	867	20958
JN801476.1	868	20952
JN801476.1	869	21092
JN801476.1	870	21007
JN801476.1	871	20795
JN801476.1	872	20335
JN801476.1	873	19860
JN801476.1	874	19549
JN801476.1	875	19479
JN801476.1	876	19640
JN801476.1	877	19828
JN801476.1	878	19885
JN801476.1	879	19994
JN801476.1	880	20111
JN801476.1	881	20316
JN801476.1	882	20390
JN801476.1	883	20498
JN801476.1	884	20536
JN801476.1	885	20460
JN801476.1	886	20514
JN801476.1	887	20510
JN801476.1	888	20568
JN801476.1	889	20638
JN801476.1	890	20456
JN801476.1	891	20429
JN801476.1	892	20347
JN801476.1	893	20411
JN801476.1	894	20390
JN801476.1	895	20389
JN801476.1	896	20484
JN801476.1	897	20509
JN801476.1	898	20683
JN801476.1	899	20630
JN801476.1	900	20759
JN801476.1	901	20790
JN801476.1	902	20641
JN801476.1	903	20668
JN801476.1	904	20636
JN801476.1	905	20703
JN801476.1	906	20721
JN801476.1	907	20557
JN801476.1	908	20770
JN801476.1	909	20756
JN801476.1	910	20586
JN801476.1	911	20556
JN801476.1	912	20614
JN801476.1	913	20617
JN801476.1	914	20484
JN801476.1	915	20421
JN801476.1	916	20340
JN801476.1	917	20293
JN801476.1	918	20159
JN801476.1	919	20124
JN801476.1	920	20092
JN801476.1	921	20157
JN801476.1	922	20333
JN801476.1	923	20386
JN801476.1	924	20401
JN801476.1	925	20353
JN801476.1	926	20539
JN801476.1	927	20652
JN801476.1	928	20715
JN801476.1	929	20721
JN801476.1	930	20776
JN801476.1	931	20794
JN801476.1	932	20807
JN801476.1	933	20758
JN801476.1	934	20751
JN801476.1	935	20826
JN801476.1	936	20768
JN801476.1	937	20762
JN801476.1	938	20737
JN801476.1	939	20684
JN801476.1	940	20795
JN801476.1	941	20794
JN801476.1	942	20778
JN801476.1	943	20714
JN801476.1	944	20705
JN801476.1	945	20740
JN801476.1	946	20732
JN801476.1	947	20679
JN801476.1	948	20673
JN801476.1	949	20669
JN801476.1	950	20720
JN801476.1	951	20692
JN801476.1	952	20770
JN801476.1	953	20797
JN801476.1	954	20662
JN801476.1	955	20595
JN801476.1	956	20384
JN801476.1	957	20205
JN801476.1	958	20147
JN801476.1	959	20171
JN801476.1	960	20212
JN801476.1	961	20106
JN801476.1	962	20062
JN801476.1	963	19984
JN801476.1	964	19727
JN801476.1	965	19712
JN801476.1	966	19700
JN801476.1	967	19563
JN801476.1	968	19544
JN801476.1	969	19540
JN801476.1	970	19530
JN801476.1	971	19534
JN801476.1	972	19507
JN801476.1	973	19388
JN801476.1	974	19316
JN801476.1	975	19355
JN801476.1	976	19268
JN801476.1	977	19112
JN801476.1	978	19158
JN801476.1	979	19172
JN801476.1	980	19237
JN801476.1	981	19180
JN801476.1	982	19174
JN801476.1	983	19203
JN801476.1	984	19170
JN801476.1	985	19133
JN801476.1	986	19071
JN801476.1	987	19054
JN801476.1	988	19021
JN801476.1	989	19004
JN801476.1	990	18964
JN801476.1	991	18939
JN801476.1	992	18790
JN801476.1	993	18746
JN801476.1	994	18609
JN801476.1	995	18640
JN801476.1	996	18694
JN801476.1	997	18893
JN801476.1	998	19041
JN801476.1	999	19126
JN801476.1	1000	19267
JN801476.1	1001	19367
JN801476.1	1002	19264
JN801476.1	1003	19406
JN801476.1	1004	19164
JN801476.1	1005	19206
JN801476.1	1006	19184
JN801476.1	1007	19156
JN801476.1	1008	19039
JN801476.1	1009	19049
JN801476.1	1010	18937
JN801476.1	1011	19090
JN801476.1	1012	19090
JN801476.1	1013	19045
JN801476.1	1014	19101
JN801476.1	1015	19139
JN801476.1	1016	19014
JN801476.1	1017	19024
JN801476.1	1018	18861
JN801476.1	1019	18741
JN801476.1	1020	18730
JN801476.1	1021	18721
JN801476.1	1022	18748
JN801476.1	1023	18730
JN801476.1	1024	18669
JN801476.1	1025	18449
JN801476.1	1026	18225
JN801476.1	1027	18039
JN801476.1	1028	17958
JN801476.1	1029	17902
JN801476.1	1030	17868
JN801476.1	1031	17953
JN801476.1	1032	17894
JN801476.1	1033	17919
JN801476.1	1034	17911
JN801476.1	1035	18073
JN801476.1	1036	18023
JN801476.1	1037	18039
JN801476.1	1038	17886
JN801476.1	1039	17618
JN801476.1	1040	17557
JN801476.1	1041	17518
JN801476.1	1042	17598
JN801476.1	1043	17714
JN801476.1	1044	17984
JN801476.1	1045	18022
JN801476.1	1046	18114
JN801476.1	1047	18273
JN801476.1	1048	18146
JN801476.1	1049	18443
JN801476.1	1050	18425
JN801476.1	1051	18526
JN801476.1	1052	18615
JN801476.1	1053	18737
JN801476.1	1054	18783
JN801476.1	1055	18723
JN801476.1	1056	18680
JN801476.1	1057	18697
JN801476.1	1058	18564
JN801476.1	1059	18623
JN801476.1	1060	18703
JN801476.1	1061	18543
JN801476.1	1062	18649
JN801476.1	1063	18773
JN801476.1	1064	18921
JN801476.1	1065	19010
JN801476.1	1066	19259
JN801476.1	1067	19382
JN801476.1	1068	19511
JN801476.1	1069	19651
JN801476.1	1070	19832
JN801476.1	1071	19915
JN801476.1	1072	19880
JN801476.1	1073	19848
JN801476.1	1074	19680
JN801476.1	1075	19448
JN801476.1	1076	19214
JN801476.1	1077	19055
JN801476.1	1078	18825
JN801476.1	1079	18794
JN801476.1	1080	18723
JN801476.1	1081	18777
JN801476.1	1082	18723
JN801476.1	1083	18673
JN801476.1	1084	18847
JN801476.1	1085	18890
JN801476.1	1086	19108
JN801476.1	1087	19354
JN801476.1	1088	19600
JN801476.1	1089	19663
JN801476.1	1090	19557
JN801476.1	1091	19538
JN801476.1	1092	19459
JN801476.1	1093	19425
JN801476.1	1094	19423
JN801476.1	1095	19409
JN801476.1	1096	19421
JN801476.1	1097	19420
JN801476.1	1098	19410
JN801476.1	1099	19380
JN801476.1	1100	19316
JN801476.1	1101	19372
JN801476.1	1102	19197
JN801476.1	1103	19116
JN801476.1	1104	19062
JN801476.1	1105	19026
JN801476.1	1106	18985
JN801476.1	1107	18992
JN801476.1	1108	18993
JN801476.1	1109	18976
JN801476.1	1110	18922
JN801476.1	1111	18851
JN801476.1	1112	18835
JN801476.1	1113	18804
JN801476.1	1114	18732
JN801476.1	1115	18697
JN801476.1	1116	18678
JN801476.1	1117	18678
JN801476.1	1118	18689
JN801476.1	1119	18723
JN801476.1	1120	18784
JN801476.1	1121	18789
JN801476.1	1122	18816
JN801476.1	1123	18763
JN801476.1	1124	18700
JN801476.1	1125	18672
JN801476.1	1126	18746
JN801476.1	1127	18801
JN801476.1	1128	18609
JN801476.1	1129	18500
JN801476.1	1130	18300
JN801476.1	1131	18214
JN801476.1	1132	18152
JN801476.1	1133	18051
JN801476.1	1134	18046
JN801476.1	1135	18042
JN801476.1	1136	18062
JN801476.1	1137	18024
JN801476.1	1138	18003
JN801476.1	1139	17976
JN801476.1	1140	17946
JN801476.1	1141	17948
JN801476.1	1142	17917
JN801476.1	1143	17887
JN801476.1	1144	17895
JN801476.1	1145	17785
JN801476.1	1146	17546
JN801476.1	1147	17186
JN801476.1	1148	16866
JN801476.1	1149	16689
JN801476.1	1150	16496
